Stock,PCR,TradeDate
MINDTREE,0.770053,2019-11-28
MINDTREE,1.311688,2019-11-29
MINDTREE,0.746987,2019-12-02
MINDTREE,0.546666,2019-12-03
MINDTREE,0.476878,2019-12-04
MINDTREE,0.550000,2019-12-05
MINDTREE,0.533196,2019-12-06
MOTHERSUMI,0.435612,2019-10-10
MOTHERSUMI,0.410141,2019-10-11
MOTHERSUMI,0.345962,2019-10-14
MOTHERSUMI,0.331076,2019-10-15
MOTHERSUMI,0.320606,2019-10-16
MOTHERSUMI,0.375420,2019-10-17
MOTHERSUMI,0.459788,2019-10-18
MOTHERSUMI,0.420612,2019-10-22
MOTHERSUMI,0.448400,2019-10-23
MOTHERSUMI,0.500657,2019-10-24
MOTHERSUMI,0.540407,2019-10-25
MOTHERSUMI,0.768740,2019-10-29
MOTHERSUMI,0.742436,2019-10-30
MOTHERSUMI,0.826764,2019-10-31
MOTHERSUMI,0.454703,2019-11-01
MOTHERSUMI,0.418032,2019-11-04
MOTHERSUMI,0.560202,2019-11-05
MOTHERSUMI,0.511961,2019-11-06
MOTHERSUMI,0.527566,2019-11-07
MOTHERSUMI,0.596311,2019-11-08
MOTHERSUMI,0.660905,2019-11-11
MOTHERSUMI,0.645258,2019-11-13
MOTHERSUMI,0.695262,2019-11-14
MOTHERSUMI,0.641913,2019-11-15
MOTHERSUMI,0.582582,2019-11-18
MOTHERSUMI,0.557645,2019-11-19
MOTHERSUMI,0.561218,2019-11-20
MOTHERSUMI,0.486997,2019-11-21
MOTHERSUMI,0.500312,2019-11-22
MOTHERSUMI,0.540867,2019-11-25
MOTHERSUMI,0.542124,2019-11-26
MOTHERSUMI,0.496402,2019-11-27
MOTHERSUMI,0.519480,2019-11-28
MOTHERSUMI,0.417487,2019-11-29
MOTHERSUMI,0.421724,2019-12-02
MOTHERSUMI,0.461533,2019-12-03
MOTHERSUMI,0.448493,2019-12-04
MOTHERSUMI,0.458381,2019-12-05
MOTHERSUMI,0.506234,2019-12-06
MRF,0.666666,2019-10-10
MRF,0.666666,2019-10-11
MRF,0.666666,2019-10-14
MRF,0.666666,2019-10-15
MRF,0.666666,2019-10-16
MRF,0.666666,2019-10-17
MRF,0.666666,2019-10-18
MRF,0.666666,2019-10-22
MRF,0.666666,2019-10-23
MRF,0.666666,2019-10-24
MRF,0.666666,2019-10-25
MRF,1.000000,2019-10-29
MRF,1.000000,2019-10-30
MRF,0.571428,2019-10-31
MRF,0.600000,2019-11-01
MRF,0.500000,2019-11-04
MRF,0.285714,2019-11-05
MRF,0.200000,2019-11-06
MRF,0.200000,2019-11-07
MRF,0.291666,2019-11-08
MRF,0.280000,2019-11-11
MRF,0.357142,2019-11-13
MRF,0.344827,2019-11-14
MRF,0.343750,2019-11-15
MRF,0.343750,2019-11-18
MRF,0.323529,2019-11-19
MRF,0.314285,2019-11-20
MRF,0.294117,2019-11-21
MRF,0.285714,2019-11-22
MRF,0.294117,2019-11-25
MRF,0.285714,2019-11-26
MRF,0.285714,2019-11-27
MRF,0.235294,2019-11-28
MRF,0.166666,2019-11-29
MRF,0.133333,2019-12-02
MRF,0.105263,2019-12-03
MRF,0.105263,2019-12-04
MRF,0.086956,2019-12-05
MRF,0.086956,2019-12-06
MUTHOOTFIN,0.858333,2019-10-10
MUTHOOTFIN,0.894067,2019-10-11
MUTHOOTFIN,0.884773,2019-10-14
MUTHOOTFIN,0.945054,2019-10-15
MUTHOOTFIN,0.917266,2019-10-16
MUTHOOTFIN,0.887719,2019-10-17
MUTHOOTFIN,0.971887,2019-10-18
MUTHOOTFIN,0.949090,2019-10-22
MUTHOOTFIN,1.019455,2019-10-23
MUTHOOTFIN,0.810559,2019-10-24
MUTHOOTFIN,0.823129,2019-10-25
MUTHOOTFIN,0.922558,2019-10-29
MUTHOOTFIN,0.891373,2019-10-30
MUTHOOTFIN,1.036101,2019-10-31
MUTHOOTFIN,0.738095,2019-11-01
MUTHOOTFIN,0.759562,2019-11-04
MUTHOOTFIN,0.778894,2019-11-05
MUTHOOTFIN,0.702127,2019-11-06
MUTHOOTFIN,0.745901,2019-11-07
MUTHOOTFIN,0.708955,2019-11-08
MUTHOOTFIN,0.665551,2019-11-11
MUTHOOTFIN,0.644776,2019-11-13
MUTHOOTFIN,0.733062,2019-11-14
MUTHOOTFIN,0.741935,2019-11-15
MUTHOOTFIN,0.708823,2019-11-18
MUTHOOTFIN,0.651069,2019-11-19
MUTHOOTFIN,0.635294,2019-11-20
MUTHOOTFIN,0.589808,2019-11-21
MUTHOOTFIN,0.602960,2019-11-22
MUTHOOTFIN,0.606648,2019-11-25
MUTHOOTFIN,0.579411,2019-11-26
MUTHOOTFIN,0.626315,2019-11-27
MUTHOOTFIN,0.804455,2019-11-28
MUTHOOTFIN,0.672131,2019-11-29
MUTHOOTFIN,0.744588,2019-12-02
MUTHOOTFIN,0.786231,2019-12-03
MUTHOOTFIN,0.675324,2019-12-04
MUTHOOTFIN,0.698224,2019-12-05
MUTHOOTFIN,0.666666,2019-12-06
NATIONALUM,0.453364,2019-10-10
NATIONALUM,0.430323,2019-10-11
NATIONALUM,0.452665,2019-10-14
NATIONALUM,0.467849,2019-10-15
NATIONALUM,0.462222,2019-10-16
NATIONALUM,0.479700,2019-10-17
NATIONALUM,0.489289,2019-10-18
NATIONALUM,0.495391,2019-10-22
NATIONALUM,0.542857,2019-10-23
NATIONALUM,0.442430,2019-10-24
NATIONALUM,0.442691,2019-10-25
NATIONALUM,0.494239,2019-10-29
NATIONALUM,0.480746,2019-10-30
NATIONALUM,0.575187,2019-10-31
NATIONALUM,0.481171,2019-11-01
NATIONALUM,0.475644,2019-11-04
NATIONALUM,0.500000,2019-11-05
NATIONALUM,0.505813,2019-11-06
NATIONALUM,0.542979,2019-11-07
NATIONALUM,0.540084,2019-11-08
NATIONALUM,0.532235,2019-11-11
NATIONALUM,0.553613,2019-11-13
NATIONALUM,0.522222,2019-11-14
NATIONALUM,0.499027,2019-11-15
NATIONALUM,0.420077,2019-11-18
NATIONALUM,0.460564,2019-11-19
NATIONALUM,0.434579,2019-11-20
NATIONALUM,0.397820,2019-11-21
NATIONALUM,0.393939,2019-11-22
NATIONALUM,0.428835,2019-11-25
NATIONALUM,0.529352,2019-11-26
NATIONALUM,0.594450,2019-11-27
NATIONALUM,0.561822,2019-11-28
NATIONALUM,0.563088,2019-11-29
NATIONALUM,0.534698,2019-12-02
NATIONALUM,0.546756,2019-12-03
NATIONALUM,0.546618,2019-12-04
NATIONALUM,0.468865,2019-12-05
NATIONALUM,0.446415,2019-12-06
NBCC,0.513850,2019-10-10
NBCC,0.527247,2019-10-11
NBCC,0.510148,2019-10-14
NBCC,0.523809,2019-10-15
NBCC,0.494296,2019-10-16
NBCC,0.526048,2019-10-17
NBCC,0.619444,2019-10-18
NBCC,0.591152,2019-10-22
NBCC,0.590909,2019-10-23
NBCC,0.652870,2019-10-24
NBCC,0.647606,2019-10-25
NBCC,0.685376,2019-10-29
NBCC,0.726158,2019-10-30
NBCC,0.786381,2019-10-31
NBCC,0.615384,2019-11-01
NBCC,0.508196,2019-11-04
NBCC,0.542009,2019-11-05
NBCC,0.460361,2019-11-06
NBCC,0.370192,2019-11-07
NBCC,0.342409,2019-11-08
NBCC,0.355057,2019-11-11
NBCC,0.368032,2019-11-13
NBCC,0.329793,2019-11-14
NBCC,0.342230,2019-11-15
NBCC,0.353076,2019-11-18
NBCC,0.328442,2019-11-19
NBCC,0.329931,2019-11-20
NBCC,0.341170,2019-11-21
NBCC,0.360112,2019-11-22
NBCC,0.356024,2019-11-25
NBCC,0.357786,2019-11-26
NBCC,0.340551,2019-11-27
NBCC,0.312883,2019-11-28
NBCC,0.475498,2019-11-29
NBCC,0.422772,2019-12-02
NBCC,0.405847,2019-12-03
NBCC,0.398383,2019-12-04
NBCC,0.361718,2019-12-05
NBCC,0.332860,2019-12-06
NCC,0.365482,2019-10-10
NCC,0.356500,2019-10-11
NCC,0.348033,2019-10-14
NCC,0.362027,2019-10-15
NCC,0.348602,2019-10-16
NCC,0.377968,2019-10-17
NCC,0.410223,2019-10-18
NCC,0.376565,2019-10-22
NCC,0.424651,2019-10-23
NCC,0.421712,2019-10-24
NCC,0.420365,2019-10-25
NCC,0.500466,2019-10-29
NCC,0.570270,2019-10-30
NCC,0.658671,2019-10-31
NCC,0.867452,2019-11-01
NCC,0.767468,2019-11-04
NCC,0.710459,2019-11-05
NCC,0.676646,2019-11-06
NCC,0.592703,2019-11-07
NCC,0.661971,2019-11-08
NCC,0.539446,2019-11-11
NCC,0.475514,2019-11-13
NCC,0.491787,2019-11-14
NCC,0.499261,2019-11-15
NCC,0.486913,2019-11-18
NCC,0.489424,2019-11-19
NCC,0.656181,2019-11-20
NCC,0.443169,2019-11-21
NCC,0.487504,2019-11-22
NCC,0.524568,2019-11-25
NCC,0.486215,2019-11-26
NCC,0.468148,2019-11-27
NCC,0.450468,2019-11-28
NCC,0.531087,2019-11-29
NCC,0.477267,2019-12-02
NCC,0.459315,2019-12-03
NCC,0.407013,2019-12-04
NCC,0.408011,2019-12-05
NCC,0.371542,2019-12-06
NESTLEIND,0.463414,2019-10-10
NESTLEIND,0.528384,2019-10-11
NESTLEIND,0.582978,2019-10-14
NESTLEIND,0.406914,2019-10-15
NESTLEIND,0.388471,2019-10-16
NESTLEIND,0.425287,2019-10-17
NESTLEIND,0.531914,2019-10-18
NESTLEIND,0.533854,2019-10-22
NESTLEIND,0.535809,2019-10-23
NESTLEIND,0.463529,2019-10-24
NESTLEIND,0.471563,2019-10-25
NESTLEIND,0.459330,2019-10-29
NESTLEIND,0.535384,2019-10-30
NESTLEIND,0.501577,2019-10-31
NESTLEIND,0.282051,2019-11-01
NESTLEIND,0.355932,2019-11-04
NESTLEIND,0.343750,2019-11-05
NESTLEIND,0.348258,2019-11-06
NESTLEIND,0.331753,2019-11-07
NESTLEIND,0.436567,2019-11-08
NESTLEIND,0.270788,2019-11-11
NESTLEIND,0.264957,2019-11-13
NESTLEIND,0.275933,2019-11-14
NESTLEIND,0.284210,2019-11-15
NESTLEIND,0.283643,2019-11-18
NESTLEIND,0.329268,2019-11-19
NESTLEIND,0.330788,2019-11-20
NESTLEIND,0.332446,2019-11-21
NESTLEIND,0.371757,2019-11-22
NESTLEIND,0.407738,2019-11-25
NESTLEIND,0.397142,2019-11-26
NESTLEIND,0.458689,2019-11-27
NESTLEIND,0.523465,2019-11-28
NESTLEIND,0.862068,2019-11-29
NESTLEIND,0.870967,2019-12-02
NESTLEIND,0.764150,2019-12-03
NESTLEIND,0.695652,2019-12-04
NESTLEIND,0.672268,2019-12-05
NESTLEIND,0.680327,2019-12-06
NIITTECH,0.393939,2019-10-10
NIITTECH,0.311111,2019-10-11
NIITTECH,0.302083,2019-10-14
NIITTECH,0.292929,2019-10-15
NIITTECH,0.285714,2019-10-16
NIITTECH,0.292682,2019-10-17
NIITTECH,0.313725,2019-10-18
NIITTECH,0.313131,2019-10-22
NIITTECH,0.307086,2019-10-23
NIITTECH,0.430894,2019-10-24
NIITTECH,0.569892,2019-10-25
NIITTECH,0.713541,2019-10-29
NIITTECH,0.727272,2019-10-30
NIITTECH,0.603524,2019-10-31
NIITTECH,0.081081,2019-11-01
NIITTECH,0.175182,2019-11-04
NIITTECH,0.203007,2019-11-05
NIITTECH,0.197080,2019-11-06
NIITTECH,0.205882,2019-11-07
NIITTECH,0.222222,2019-11-08
NIITTECH,0.335403,2019-11-11
NIITTECH,0.208737,2019-11-13
NIITTECH,0.235602,2019-11-14
NIITTECH,0.218905,2019-11-15
NIITTECH,0.221105,2019-11-18
NIITTECH,0.221649,2019-11-19
NIITTECH,0.310526,2019-11-20
NIITTECH,0.310526,2019-11-21
NIITTECH,0.295336,2019-11-22
NIITTECH,0.327683,2019-11-25
NIITTECH,0.379518,2019-11-26
NIITTECH,0.403726,2019-11-27
NIITTECH,0.495798,2019-11-28
NIITTECH,1.000000,2019-11-29
NIITTECH,0.500000,2019-12-02
NIITTECH,0.500000,2019-12-03
NIITTECH,0.285714,2019-12-04
NIITTECH,0.375000,2019-12-05
NIITTECH,0.300000,2019-12-06
NMDC,0.530098,2019-10-10
NMDC,0.497185,2019-10-11
NMDC,0.505829,2019-10-14
NMDC,0.594412,2019-10-15
NMDC,0.607178,2019-10-16
NMDC,0.584337,2019-10-17
NMDC,0.650503,2019-10-18
NMDC,0.700098,2019-10-22
NMDC,0.681681,2019-10-23
NMDC,0.657425,2019-10-24
NMDC,0.694591,2019-10-25
NMDC,0.736902,2019-10-29
NMDC,0.779429,2019-10-30
NMDC,0.918956,2019-10-31
NMDC,0.484042,2019-11-01
NMDC,0.502347,2019-11-04
NMDC,0.471111,2019-11-05
NMDC,0.381250,2019-11-06
NMDC,0.315483,2019-11-07
NMDC,0.329490,2019-11-08
NMDC,0.348591,2019-11-11
NMDC,0.291310,2019-11-13
NMDC,0.310066,2019-11-14
NMDC,0.304127,2019-11-15
NMDC,0.303493,2019-11-18
NMDC,0.299058,2019-11-19
NMDC,0.302050,2019-11-20
NMDC,0.276169,2019-11-21
NMDC,0.278247,2019-11-22
NMDC,0.321428,2019-11-25
NMDC,0.312800,2019-11-26
NMDC,0.341597,2019-11-27
NMDC,0.382841,2019-11-28
NMDC,0.580046,2019-11-29
NMDC,0.599173,2019-12-02
NMDC,0.534246,2019-12-03
NMDC,0.637626,2019-12-04
NMDC,0.577970,2019-12-05
NMDC,0.544924,2019-12-06
NTPC,0.517786,2019-10-10
NTPC,0.474221,2019-10-11
NTPC,0.466397,2019-10-14
NTPC,0.492658,2019-10-15
NTPC,0.469215,2019-10-16
NTPC,0.482178,2019-10-17
NTPC,0.521023,2019-10-18
NTPC,0.509199,2019-10-22
NTPC,0.457994,2019-10-23
NTPC,0.447844,2019-10-24
NTPC,0.427170,2019-10-25
NTPC,0.390548,2019-10-29
NTPC,0.402433,2019-10-30
NTPC,0.472547,2019-10-31
NTPC,0.442581,2019-11-01
NTPC,0.431100,2019-11-04
NTPC,0.399462,2019-11-05
NTPC,0.365165,2019-11-06
NTPC,0.371241,2019-11-07
NTPC,0.369102,2019-11-08
NTPC,0.341436,2019-11-11
NTPC,0.353253,2019-11-13
NTPC,0.365794,2019-11-14
NTPC,0.376165,2019-11-15
NTPC,0.379742,2019-11-18
NTPC,0.377294,2019-11-19
NTPC,0.388494,2019-11-20
NTPC,0.351997,2019-11-21
NTPC,0.341313,2019-11-22
NTPC,0.344793,2019-11-25
NTPC,0.337689,2019-11-26
NTPC,0.369230,2019-11-27
NTPC,0.339664,2019-11-28
NTPC,0.381655,2019-11-29
NTPC,0.385253,2019-12-02
NTPC,0.397950,2019-12-03
NTPC,0.402903,2019-12-04
NTPC,0.403404,2019-12-05
NTPC,0.419381,2019-12-06
OIL,0.417721,2019-10-10
OIL,0.471264,2019-10-11
OIL,0.544444,2019-10-14
OIL,0.520000,2019-10-15
OIL,0.705882,2019-10-16
OIL,0.744186,2019-10-17
OIL,0.680851,2019-10-18
OIL,0.790000,2019-10-22
OIL,0.694915,2019-10-23
OIL,0.728070,2019-10-24
OIL,0.787037,2019-10-25
OIL,0.590062,2019-10-29
OIL,0.594936,2019-10-30
OIL,1.183908,2019-10-31
OIL,1.687500,2019-11-01
OIL,0.909090,2019-11-04
OIL,0.590909,2019-11-05
OIL,0.520000,2019-11-06
OIL,1.470588,2019-11-07
OIL,1.238095,2019-11-08
OIL,0.890909,2019-11-11
OIL,0.960000,2019-11-13
OIL,0.923076,2019-11-14
OIL,1.407407,2019-11-15
OIL,1.690909,2019-11-18
OIL,1.402985,2019-11-19
OIL,0.578125,2019-11-20
OIL,0.719626,2019-11-21
OIL,0.439306,2019-11-22
OIL,0.481012,2019-11-25
OIL,0.757062,2019-11-26
OIL,0.878205,2019-11-27
OIL,0.827380,2019-11-28
OIL,1.065217,2019-11-29
OIL,0.944444,2019-12-02
OIL,0.948275,2019-12-03
OIL,0.916666,2019-12-04
OIL,0.610389,2019-12-05
OIL,0.421052,2019-12-06
ONGC,0.493150,2019-10-10
ONGC,0.524229,2019-10-11
ONGC,0.710112,2019-10-14
ONGC,0.737043,2019-10-15
ONGC,0.888030,2019-10-16
ONGC,0.794345,2019-10-17
ONGC,0.705524,2019-10-18
ONGC,0.738454,2019-10-22
ONGC,0.682712,2019-10-23
ONGC,0.639602,2019-10-24
ONGC,0.654561,2019-10-25
ONGC,0.691291,2019-10-29
ONGC,0.588943,2019-10-30
ONGC,0.585354,2019-10-31
ONGC,0.368421,2019-11-01
ONGC,0.420545,2019-11-04
ONGC,0.416544,2019-11-05
ONGC,0.419917,2019-11-06
ONGC,0.346256,2019-11-07
ONGC,0.317504,2019-11-08
ONGC,0.357737,2019-11-11
ONGC,0.363927,2019-11-13
ONGC,0.401337,2019-11-14
ONGC,0.383098,2019-11-15
ONGC,0.400645,2019-11-18
ONGC,0.404962,2019-11-19
ONGC,0.392354,2019-11-20
ONGC,0.326629,2019-11-21
ONGC,0.373333,2019-11-22
ONGC,0.348846,2019-11-25
ONGC,0.349958,2019-11-26
ONGC,0.359530,2019-11-27
ONGC,0.329937,2019-11-28
ONGC,0.464401,2019-11-29
ONGC,0.486444,2019-12-02
ONGC,0.472770,2019-12-03
ONGC,0.470758,2019-12-04
ONGC,0.455948,2019-12-05
ONGC,0.443619,2019-12-06
PAGEIND,0.500000,2019-10-10
PAGEIND,0.500000,2019-10-11
PAGEIND,0.666666,2019-10-14
PAGEIND,0.375000,2019-10-15
PAGEIND,0.375000,2019-10-16
PAGEIND,0.375000,2019-10-17
PAGEIND,0.300000,2019-10-18
PAGEIND,0.500000,2019-10-22
PAGEIND,0.444444,2019-10-23
PAGEIND,0.545454,2019-10-24
PAGEIND,1.100000,2019-10-25
PAGEIND,1.000000,2019-10-29
PAGEIND,1.000000,2019-10-30
PAGEIND,1.125000,2019-10-31
PAGEIND,50.000000,2019-11-01
PAGEIND,100.000000,2019-11-04
PAGEIND,100.000000,2019-11-05
PAGEIND,150.000000,2019-11-06
PAGEIND,175.000000,2019-11-07
PAGEIND,175.000000,2019-11-08
PAGEIND,175.000000,2019-11-11
PAGEIND,7.000000,2019-11-13
PAGEIND,3.000000,2019-11-14
PAGEIND,0.382978,2019-11-15
PAGEIND,0.346153,2019-11-18
PAGEIND,0.425925,2019-11-19
PAGEIND,0.452830,2019-11-20
PAGEIND,0.642857,2019-11-21
PAGEIND,0.609756,2019-11-22
PAGEIND,0.625000,2019-11-25
PAGEIND,0.589743,2019-11-26
PAGEIND,0.621621,2019-11-27
PAGEIND,0.687500,2019-11-28
PAGEIND,0.000000,2019-11-29
PAGEIND,0.000000,2019-12-02
PAGEIND,0.105263,2019-12-03
PAGEIND,0.105263,2019-12-04
PAGEIND,0.105263,2019-12-05
PAGEIND,0.210526,2019-12-06
PEL,0.508905,2019-10-10
PEL,0.496040,2019-10-11
PEL,0.464695,2019-10-14
PEL,0.449816,2019-10-15
PEL,0.460560,2019-10-16
PEL,0.570113,2019-10-17
PEL,1.096861,2019-10-18
PEL,0.995140,2019-10-22
PEL,1.042248,2019-10-23
PEL,1.031031,2019-10-24
PEL,0.692307,2019-10-25
PEL,0.809979,2019-10-29
PEL,0.842029,2019-10-30
PEL,0.837144,2019-10-31
PEL,0.831432,2019-11-01
PEL,0.787500,2019-11-04
PEL,0.768854,2019-11-05
PEL,0.684070,2019-11-06
PEL,0.674535,2019-11-07
PEL,0.676190,2019-11-08
PEL,0.773755,2019-11-11
PEL,0.804123,2019-11-13
PEL,0.748936,2019-11-14
PEL,0.777460,2019-11-15
PEL,0.790000,2019-11-18
PEL,0.819125,2019-11-19
PEL,0.787327,2019-11-20
PEL,0.767458,2019-11-21
PEL,0.836377,2019-11-22
PEL,0.857250,2019-11-25
PEL,0.780377,2019-11-26
PEL,0.832888,2019-11-27
PEL,0.881937,2019-11-28
PEL,0.383578,2019-11-29
PEL,0.381959,2019-12-02
PEL,0.447748,2019-12-03
PEL,0.388500,2019-12-04
PEL,0.397024,2019-12-05
PEL,0.397719,2019-12-06
PETRONET,0.554870,2019-10-10
PETRONET,0.567870,2019-10-11
PETRONET,0.561973,2019-10-14
PETRONET,0.561236,2019-10-15
PETRONET,0.566985,2019-10-16
PETRONET,0.540380,2019-10-17
PETRONET,0.446472,2019-10-18
PETRONET,0.522349,2019-10-22
PETRONET,0.496940,2019-10-23
PETRONET,0.501278,2019-10-24
PETRONET,0.523878,2019-10-25
PETRONET,0.631264,2019-10-29
PETRONET,0.635931,2019-10-30
PETRONET,0.670454,2019-10-31
PETRONET,0.447300,2019-11-01
PETRONET,0.460256,2019-11-04
PETRONET,0.452261,2019-11-05
PETRONET,0.404825,2019-11-06
PETRONET,0.386779,2019-11-07
PETRONET,0.369230,2019-11-08
PETRONET,0.356304,2019-11-11
PETRONET,0.371345,2019-11-13
PETRONET,0.376281,2019-11-14
PETRONET,0.366468,2019-11-15
PETRONET,0.351540,2019-11-18
PETRONET,0.360995,2019-11-19
PETRONET,0.379888,2019-11-20
PETRONET,0.352862,2019-11-21
PETRONET,0.373401,2019-11-22
PETRONET,0.397932,2019-11-25
PETRONET,0.403337,2019-11-26
PETRONET,0.410122,2019-11-27
PETRONET,0.488469,2019-11-28
PETRONET,0.897637,2019-11-29
PETRONET,0.723076,2019-12-02
PETRONET,0.603112,2019-12-03
PETRONET,0.595588,2019-12-04
PETRONET,0.623134,2019-12-05
PETRONET,0.568690,2019-12-06
PFC,0.622310,2019-10-10
PFC,0.578783,2019-10-11
PFC,0.609875,2019-10-14
PFC,0.626307,2019-10-15
PFC,0.635694,2019-10-16
PFC,0.581170,2019-10-17
PFC,0.625984,2019-10-18
PFC,0.722152,2019-10-22
PFC,0.867966,2019-10-23
PFC,0.935663,2019-10-24
PFC,1.037186,2019-10-25
PFC,1.211745,2019-10-29
PFC,1.148955,2019-10-30
PFC,1.267701,2019-10-31
PFC,1.432485,2019-11-01
PFC,1.391681,2019-11-04
PFC,1.351575,2019-11-05
PFC,1.238244,2019-11-06
PFC,1.049738,2019-11-07
PFC,1.048223,2019-11-08
PFC,1.016839,2019-11-11
PFC,0.950121,2019-11-13
PFC,1.015853,2019-11-14
PFC,0.938650,2019-11-15
PFC,1.057630,2019-11-18
PFC,0.988269,2019-11-19
PFC,0.826810,2019-11-20
PFC,0.754763,2019-11-21
PFC,0.877450,2019-11-22
PFC,0.832526,2019-11-25
PFC,0.851365,2019-11-26
PFC,0.844253,2019-11-27
PFC,0.959770,2019-11-28
PFC,0.827915,2019-11-29
PFC,0.853741,2019-12-02
PFC,0.912621,2019-12-03
PFC,0.879256,2019-12-04
PFC,0.816920,2019-12-05
PFC,0.701199,2019-12-06
PIDILITIND,0.520618,2019-10-10
PIDILITIND,0.506426,2019-10-11
PIDILITIND,0.493606,2019-10-14
PIDILITIND,0.496042,2019-10-15
PIDILITIND,0.483627,2019-10-16
PIDILITIND,0.462102,2019-10-17
PIDILITIND,0.425531,2019-10-18
PIDILITIND,0.384279,2019-10-22
PIDILITIND,0.406382,2019-10-23
PIDILITIND,0.455947,2019-10-24
PIDILITIND,0.427937,2019-10-25
PIDILITIND,0.417690,2019-10-29
PIDILITIND,0.417098,2019-10-30
PIDILITIND,0.519637,2019-10-31
PIDILITIND,0.276699,2019-11-01
PIDILITIND,0.316964,2019-11-04
PIDILITIND,0.304029,2019-11-05
PIDILITIND,0.319865,2019-11-06
PIDILITIND,0.343848,2019-11-07
PIDILITIND,0.380000,2019-11-08
PIDILITIND,0.388206,2019-11-11
PIDILITIND,0.397881,2019-11-13
PIDILITIND,0.534950,2019-11-14
PIDILITIND,0.541725,2019-11-15
PIDILITIND,0.537425,2019-11-18
PIDILITIND,0.456873,2019-11-19
PIDILITIND,0.454419,2019-11-20
PIDILITIND,0.400000,2019-11-21
PIDILITIND,0.393243,2019-11-22
PIDILITIND,0.392700,2019-11-25
PIDILITIND,0.409309,2019-11-26
PIDILITIND,0.420432,2019-11-27
PIDILITIND,0.406103,2019-11-28
PIDILITIND,0.475806,2019-11-29
PIDILITIND,0.327956,2019-12-02
PIDILITIND,0.293172,2019-12-03
PIDILITIND,0.314393,2019-12-04
PIDILITIND,0.293548,2019-12-05
PIDILITIND,0.310344,2019-12-06
PNB,0.506463,2019-10-10
PNB,0.500761,2019-10-11
PNB,0.482852,2019-10-14
PNB,0.495037,2019-10-15
PNB,0.490729,2019-10-16
PNB,0.507488,2019-10-17
PNB,0.560888,2019-10-18
PNB,0.590860,2019-10-22
PNB,0.597218,2019-10-23
PNB,0.570868,2019-10-24
PNB,0.549787,2019-10-25
PNB,0.614107,2019-10-29
PNB,0.656992,2019-10-30
PNB,0.792108,2019-10-31
PNB,0.659504,2019-11-01
PNB,0.652558,2019-11-04
PNB,0.542621,2019-11-05
PNB,0.528539,2019-11-06
PNB,0.468563,2019-11-07
PNB,0.452623,2019-11-08
PNB,0.463477,2019-11-11
PNB,0.468233,2019-11-13
PNB,0.467872,2019-11-14
PNB,0.461216,2019-11-15
PNB,0.455862,2019-11-18
PNB,0.492518,2019-11-19
PNB,0.503685,2019-11-20
PNB,0.485960,2019-11-21
PNB,0.474224,2019-11-22
PNB,0.485581,2019-11-25
PNB,0.490521,2019-11-26
PNB,0.507599,2019-11-27
PNB,0.573962,2019-11-28
PNB,0.582145,2019-11-29
PNB,0.529479,2019-12-02
PNB,0.523765,2019-12-03
PNB,0.650407,2019-12-04
PNB,0.622817,2019-12-05
PNB,0.624673,2019-12-06
POWERGRID,0.431396,2019-10-10
POWERGRID,0.407809,2019-10-11
POWERGRID,0.438034,2019-10-14
POWERGRID,0.475609,2019-10-15
POWERGRID,0.434691,2019-10-16
POWERGRID,0.394026,2019-10-17
POWERGRID,0.483279,2019-10-18
POWERGRID,0.533013,2019-10-22
POWERGRID,0.542183,2019-10-23
POWERGRID,0.525383,2019-10-24
POWERGRID,0.491864,2019-10-25
POWERGRID,0.489445,2019-10-29
POWERGRID,0.515964,2019-10-30
POWERGRID,0.538194,2019-10-31
POWERGRID,0.478040,2019-11-01
POWERGRID,0.433014,2019-11-04
POWERGRID,0.479405,2019-11-05
POWERGRID,0.442021,2019-11-06
POWERGRID,0.444834,2019-11-07
POWERGRID,0.406060,2019-11-08
POWERGRID,0.379371,2019-11-11
POWERGRID,0.362358,2019-11-13
POWERGRID,0.366131,2019-11-14
POWERGRID,0.349509,2019-11-15
POWERGRID,0.354775,2019-11-18
POWERGRID,0.394009,2019-11-19
POWERGRID,0.383342,2019-11-20
POWERGRID,0.368606,2019-11-21
POWERGRID,0.427714,2019-11-22
POWERGRID,0.439661,2019-11-25
POWERGRID,0.404574,2019-11-26
POWERGRID,0.494753,2019-11-27
POWERGRID,0.536193,2019-11-28
POWERGRID,0.688172,2019-11-29
POWERGRID,0.642691,2019-12-02
POWERGRID,0.581854,2019-12-03
POWERGRID,0.467065,2019-12-04
POWERGRID,0.440658,2019-12-05
POWERGRID,0.418367,2019-12-06
PVR,0.863095,2019-10-10
PVR,0.813186,2019-10-11
PVR,0.875621,2019-10-14
PVR,0.803571,2019-10-15
PVR,0.629251,2019-10-16
PVR,0.438577,2019-10-17
PVR,0.441031,2019-10-18
PVR,0.376271,2019-10-22
PVR,0.341950,2019-10-23
PVR,0.367913,2019-10-24
PVR,0.395232,2019-10-25
PVR,0.497427,2019-10-29
PVR,0.592750,2019-10-30
PVR,0.732558,2019-10-31
PVR,0.960000,2019-11-01
PVR,1.349593,2019-11-04
PVR,1.417582,2019-11-05
PVR,1.292553,2019-11-06
PVR,1.336956,2019-11-07
PVR,1.235955,2019-11-08
PVR,0.957547,2019-11-11
PVR,0.970873,2019-11-13
PVR,0.944186,2019-11-14
PVR,0.878260,2019-11-15
PVR,0.907079,2019-11-18
PVR,0.864978,2019-11-19
PVR,0.838842,2019-11-20
